Customer ID,Segment
FV057344,Condiments
MA051830,Home
EA052190,Outerwear
DG018577,Frozen
NS004965,Electronics
JP078625,Produce
ZS035764,Toys
FO004792,Frozen Meals
DU070019,Pets
CQ084349,Computers
NG073978,Sports
VM074684,Pets
GA013633,Bakery
QU016275,Frozen Food
BO029613,Snacks
RY099619,Clothing
EP070767,Garden
OO066827,Office
YB085573,Condiments
BY098474,Condiments
KT006172,Pasta
NA055533,Fitness
EM054311,Kitchen
YJ089375,Health
FJ007138,Snacks
OU065758,Toys
HH002253,Kitchen
MN041632,Outdoor
EK019608,Frozen Foods
UG048514,Frozen Vegetables
JM022459,Breakfast
TD066264,Activewear
TL077762,Kitchen
VH053552,Beverages
JA070984,Accessories
FZ032686,Pets
FC033048,Photography
NH097945,Electronics
ZK060914,Toys
VD043298,Outdoor
TH016991,Kitchen
CF065346,Snacks
ZN044783,Baking
BD029398,Cereals
UA057600,Meat & Poultry
ZB001882,Outdoor
LR071683,Home
OS062407,Bathroom
CY085456,Fitness
KR081746,Accessories
WM078818,Accessories
OZ007864,Garden
NC021615,Beverages
LC067891,Condiments
QN007877,Unknown
ZS028927,Breakfast
GI079562,Baked Goods
BW006890,Canned Goods
AR097815,Apps
YW031560,Condiments
EM041491,Travel
BM028733,Condiments
ST006986,Clothing
DD079461,Meat & Poultry
FD018066,Meat
ST031049,Snacks
GU050689,Fitness
LZ044000,Kitchen
UB079899,Automotive
SN048027,Deli
RZ079061,Dairy
NT011301,Electronics
YA056194,Condiments
WC000744,Fitness
NW010667,Seafood
IZ040196,Art Supplies
RY046148,Kitchen
QC023459,Footwear
JX020792,Beauty
ZZ033202,Fitness
WX059836,Frozen
IK074761,Frozen Foods
PS051354,Bottoms
IH031950,Baking
JM053115,Office
XH025814,Tops
HO019535,Home
CG088679,Toys
YM016322,Art Supplies
LY041824,Gaming
LT093619,Cereals
QO013427,Fitness
WV053876,Baking
VJ003572,Kitchen
JW011871,Outdoor
MK081557,Smart Home
UZ052444,Bottoms
PF038489,Frozen Foods
DC047266,Condiments
MM063098,Home
RA082283,Meat
UN070146,Fitness
OB014286,Office
HC084856,Cereals
FB082958,Grains
QL067994,Fitness
YG019226,Unknown
ZG044495,Home
WU005941,Deli
DN088541,Toys
RW088765,Outdoor
YP098197,Bakery
NA011303,Health
DY064262,Home
YK002654,Baking
AB092555,Fitness
UY005001,Vegetables
OG061977,Condiments
YC058679,Outdoor
QR065970,Pets
RQ096077,Outerwear
NY049268,Snacks
OS020139,Accessories
UQ089950,Art Supplies
VB001957,Kitchen
LR077329,Kitchen
CM046960,Fitness
HV018059,Frozen Vegetables
NA036698,Art Supplies
CP044965,Canned Goods
WC023216,Outerwear
AF072209,Home
YA047157,Frozen Foods
CE004151,Toys
JG097941,Breakfast
KA019970,Produce
VJ028289,Pasta
SC014154,Seafood
PO051840,Outdoor
YD052057,Condiments
IG063677,Prepared Meals
XE067648,Office
RS028872,Snacks
UB067995,Canned Goods
ZI098016,Beverages
ZK001268,Condiments
KT037446,Condiments
UN055096,Prepared Meals
TP059758,Beverages
WH010152,Outdoor
DR012165,Outdoor
HG065810,Spreads
PU069170,Condiments
WT058286,Condiments
RH030322,Bakery
TC035481,Home
ZQ005480,Condiments
VR060474,Dairy Alternatives
YD003006,Unknown
EX088207,Pets
CY025172,Audio
QT044564,Spices
YT004530,Unknown
JY011577,Beverages
YN022030,Vegetarian
HR079162,Outdoor
WQ078606,Health
IN023389,Vegetables
ZY052030,Canned Goods
AO032434,Vegetables
OU059972,Pets
RN019727,Condiments
GH010525,Dresses
EQ019563,Fitness
HX021080,Unknown
RV069987,Pets
FX045804,Canned Goods
WT075805,Outdoor
SX079007,Home
BW029792,Soups
DZ090884,Produce
YX046571,Audio
DY058096,Coats
YU072726,Snacks
SS009770,Frozen Vegetables
SU042455,Vegetables
NQ046524,Toys
BG073142,Snacks
AI033136,Vegetables
NK039641,Footwear
QG016013,Home
IS034813,Outdoor
HH028402,Kitchen
QE006265,Garden
RL017752,Prepared Meals
AM048144,Canned Goods
MW029835,Canned Goods
FO018903,Garden
YV099173,Confectionery
JB029525,Snacks
PL027931,Snacks
SQ041732,Tools
RX050906,Outerwear
TW056855,Bakery
WB093781,Photography
DU067138,Fitness
EX025743,Oils
IJ064580,Fitness
GI072825,Bags
XQ074995,Dairy
ZL079039,Kitchen
QU018207,Produce
QK062214,Condiments
WO082294,Snacks
UL041715,Dairy
KM031739,Beverages
FC032636,Sauces
LA028763,Seafood
KQ036223,Produce
HB066379,Condiments
CF045046,Fitness
IW015145,Fitness
HT074679,Condiments
SF010331,Snacks
CA097478,Apps
DM088657,Toys
AY007463,Health
WJ075313,Kitchen
BY000645,Grains
YY066124,Smart Home
QB072843,Sauces
FM017162,Garden
KN022345,Produce
OA062579,Unknown
DX039478,Accessories
MF006009,Condiments
FQ000528,Snacks
VM048942,Electronics
LE032482,Frozen
HA069248,Health
PA017503,Electronics
MG088001,Snacks
PC099530,Outdoor
XE094018,Frozen Foods
QU087388,Canned Goods
OC065566,Frozen Foods
WL062350,Electronics
SD002898,Home
KV009464,Frozen
SK062654,Grocery
PL048663,Office
GG001675,Home
HN065686,Condiments
WS083002,Pets
ND092128,Home
MR034148,Beverages
QZ037331,Salads
WY016116,Office
HZ014416,Breakfast
UH084352,Produce
TQ083990,Crafts
HT072634,Frozen Meals
NS033469,Electronics
NJ066383,Sauces
GG024660,Frozen Foods
WW097282,Electronics
HD002706,Outdoor
FM062393,Dairy
WD022327,Garden
KR048209,Bottoms
LK027169,Automotive
ZN087317,Health
YB075027,Snacks
BL031724,Outdoor
NK049074,Snacks
ZA022712,Soups
YZ002599,Baking
UW090684,Clothing
XQ070266,Frozen Foods
ON002160,Kitchen
DT032715,Kitchen
JM089127,Canned Goods
BH012184,Home Appliances
ON062660,Kitchen
DX003902,Smart Home
DR089220,Art Supplies
NH020821,Salads
VY086631,Health
MN006864,Office
TA055100,Grains
TQ028593,Breakfast
HE073166,Home
WJ020117,Snacks
ED098042,Home
YS053173,Dairy
QB076560,Frozen Meals
XH011174,Home
DL081584,Home
OG071109,Outdoor
NN060679,Pets
XV089605,Outdoor
LG092675,Bottoms
YX096257,Frozen Foods
TF049332,Canned Goods
BX044593,Kitchen
FE085390,Prepared Foods
IG009406,Kitchen
KB036902,Kitchen
KZ005797,Music
UJ027594,Sides
SB083069,Electronics
GU089133,Condiments
RN026363,Electronics
WN064607,Fitness
NR077634,Snacks
NE056811,Kitchen
LO067783,Dairy Alternatives
MI002145,Home
AY095623,Kitchen
ZQ085286,Frozen Foods
KK083551,Kitchen
QL072242,Snacks
IU062654,Kitchen
EQ005180,Outdoor
OD029467,Bottoms
WQ006977,Electronics
UO066411,Home
KS015006,Health Foods
RB043281,Pets
VA033425,Kitchen
QJ057888,Grains
JV099782,Oils
TC072019,Garden
ZZ074998,Soups
XV006851,Garden
EQ061166,Photography
RN084510,Seafood
XM056519,Prepared Foods
MU065265,Fitness
HR020563,Accessories
AK090965,Frozen Desserts
AL097423,Seafood
GT082333,Audio
JD027175,Garden
TX041364,Baking
KZ012114,Frozen
QB010490,Electronics
EZ094772,Dairy
VT060647,Kitchen
SL086802,Dips
IU015642,Produce
DY098312,Home
FJ060517,Condiments
LC026979,Dresses
GQ025761,Pasta
SC070403,Garden
LW001842,Grains
IA007464,Fitness
AR041676,Travel
PU063205,Breakfast
RW072550,Fitness
RK054156,Snacks
KX031873,Art Supplies
ZE034909,Garden
ZW034737,Dairy
EL013253,Frozen Desserts
ER043136,Pets
GN098386,Condiments
XL005038,Frozen Foods
CE052750,Vegetarian
EZ080288,Sauces
JE023225,Kitchen
BR070441,Sauces
NB005131,Outdoor
HK002928,Electronics
NX010417,Kitchen
WG056381,Health
BN069579,Kitchen
VH033717,Cereals
ZM043683,Computers
ZT087785,Snacks
BJ079548,Loungewear
OO027396,Kitchen
YF058145,Pets
HJ042669,Kitchen
MC002765,Kitchen
WJ053963,Kitchen
CB028857,Snacks
OB076825,Art Supplies
JG092128,Protein
KW040303,Kitchen
XA032463,Outdoor
CY057205,Kitchen
MV006991,Condiments
SF059820,Toys
FF057667,Frozen Fruits
RO066685,Furniture
EM052018,Pets
PT068163,Kitchen
II024574,Kitchen
VW064314,Outdoor
DM054968,Canned Goods
SG030092,Grains
MG061805,Unknown
HC050772,Home
JW074427,Condiments
JT017504,Bakery
HB033101,Dairy Alternatives
AS034510,Salads
VT024476,Computers
LL061291,Home Appliances
BK068877,Garden
LY092549,Condiments
DW089170,Kitchen
CW032193,Toys
FO038863,Automotive
GF045940,Condiments
YK010453,Dairy
HT059936,Gaming
XY044723,Meat Alternatives
XB046740,Kitchen
PQ059164,Baking
XL040496,Dairy
LW072356,Snacks
QF008699,Furniture
YS077794,Accessories
VS001833,Fitness
JZ051152,Pets
UF069653,Art Supplies
DH006479,Kitchen
SG017248,Electronics
AD051865,Toys
ZW068022,Frozen
NC019398,Vegetarian
AT021362,Pasta
YB066562,Snacks
IP005782,Snacks
YV023058,Art Supplies
AG087870,Kitchen
QP071395,Kitchen
XI066233,Meat
TL091962,Footwear
UY037874,Home
JA042747,Home
RR059936,Outdoor
NB030077,Kitchen
RM032097,Condiments
DX063428,Accessories
QP011875,Outdoor
LU028921,Accessories
OK095667,Condiments
VB012725,Fitness
AF081820,Condiments
BY047224,Prepared Meals
EM023972,Condiments
AU081700,Canned Goods
XF002546,Baking
AU017148,Seafood
GG008002,Bakery
JJ071085,Crafts
EX060682,Household
PO008660,Dairy Alternatives
UP098712,Sauces
IC081222,Kitchen
ES017219,Pets
UG003207,Health
IR071120,Kitchen
KD057640,Music
SL020843,Footwear
CX040123,Pasta
HG089408,Kitchen
VT048970,Accessories
LP059975,Beverages
NH080841,Frozen Fruits
VJ025026,Seafood
WT052079,Frozen
PN052596,Baking
BY076152,Snacks
QL031793,Breakfast
JS031511,Unknown
FK096609,Kitchen
OT028288,Baking
UE097745,Kitchen
DT071239,Tops
YI058954,Health
SY093940,Outdoor
BI026710,Dairy
TL018333,Kitchen
BU085042,Footwear
VS079989,Outdoor
OZ024804,Frozen
WR079096,Outdoor
SA091078,Electronics
HH088232,Electronics
IA065789,Footwear
IL046915,Outdoor
KA040416,Produce
OG056473,Snacks
OG051514,Meat & Poultry
LL080201,Accessories
UR084798,Office
QC056257,Home
WF014444,Snacks
IX042657,Health
UL016776,Salads
HO000508,Outdoor
LV007938,Electronics
FO052369,Outerwear
IV091271,Kitchen
VT030308,Bakery
EB065659,Condiments
TX036866,Home
WM040204,Outdoor
MI068402,Smart Home
KL097380,Deli Meats
AT010021,Fitness
BX010947,Garden
IQ015428,Outdoor
JB049033,Pasta
ZM086764,Produce
TQ072775,Kitchen
FX054353,Dairy
SD020387,Outdoor
OZ044834,Kitchen
LO057168,Audio
RN085260,Frozen Food
FS084566,Tools
QN076911,Outdoor
DD085823,Home
BF065767,Outdoor
NH080945,Accessories
AZ068639,Home
TL019386,Frozen Desserts
IO065426,Grains
SZ095744,Dried Fruits
PM023556,Prepared Foods
CF003718,Automotive
BJ045995,Outdoor
ZQ078542,Condiments
DU016170,Fitness
SG044935,Pasta
TP082193,Snacks
YV014970,Loungewear
GS076409,Unknown
FD009877,Food
YR020187,Health
AF014335,Meat
SQ055699,Garden
